px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	v_true	yaw_angle_true	yaw_rate_true	vx_true	vy_true	NIS
4.55243	-9.79588	-2.79125	-1.86904	-1.02721	4.65841	-9.75093	4.65	-9.75	3.15679	1.24905	0	0.998262	2.99479	0.84366	0
4.65355	-9.67148	-2.5512	-1.99811	-1.12978	4.60255	-9.4741	4.7	-9.65	2.03691	1.10715	0	0.910924	1.82187	0	5.52683
4.72412	-9.54326	-2.56468	-2.0663	-1.13615	4.74425	-9.53907	4.75	-9.55	2.0369	1.10715	0	0.910928	1.82186	0.0269022	0
4.75612	-9.39937	-2.71807	-2.06935	-1.05027	4.78405	-9.35872	4.8	-9.4	2.87146	1.24905	0	0.908038	2.72411	0	3.09592
4.84502	-9.26434	-2.74626	-2.13579	-1.05891	4.87523	-9.25457	4.85	-9.25	2.87145	1.24905	0	0.908033	2.7241	0.065501	0
4.90605	-9.11967	-2.83995	-2.1551	-1.00151	4.92663	-9.02336	4.95	-9.1	3.27836	0.982793	0	1.81851	2.72776	0	1.34011
5.01246	-8.98246	-2.88303	-2.21885	-1.01001	5.04624	-8.96378	5.05	-8.95	3.27838	0.982792	0	1.81852	2.72777	0.0993629	0
5.0788	-8.8341	-2.96724	-2.22242	-0.931686	5.1055	-8.72095	5.15	-8.8	3.27475	0.982795	0	1.8165	2.72476	0	2.19965
5.20985	-8.68654	-3.05295	-2.28486	-0.942269	5.26299	-8.64398	5.25	-8.65	3.27474	0.982794	0	1.8165	2.72475	0.312883	0
5.33798	-8.56785	-3.04763	-2.3554	-0.97119	5.34134	-8.5519	5.35	-8.55	2.57612	0.785401	0	1.82159	1.8216	0	0.258054
5.45273	-8.4521	-3.03787	-2.40503	-0.967644	5.43218	-8.43885	5.45	-8.45	2.57609	0.785398	0	1.82157	1.82157	0.0331524	0
5.50653	-8.32695	-2.97255	-2.37657	-0.836326	5.5122	-8.36624	5.5	-8.35	2.03045	1.10714	0	0.908054	1.81609	0	5.46668
5.60157	-8.22843	-2.90426	-2.41547	-0.830254	5.54143	-8.23537	5.55	-8.25	2.03046	1.10715	0	0.908054	1.8161	0.234771	0
5.7504	-8.14369	-2.90783	-2.50055	-0.896237	5.72065	-8.20245	5.7	-8.15	3.27927	0.588006	0	2.72851	1.81902	0	1.64545
5.87443	-8.04926	-2.89913	-2.54643	-0.893063	5.85207	-8.0316	5.85	-8.05	3.27924	0.588002	0	2.72849	1.81899	0.0440701	0
5.89594	-7.94131	-2.63439	-2.47956	-0.691461	5.99121	-7.96746	5.95	-7.9	3.27837	0.982795	0	1.81851	2.72777	0	15.3633
6.03107	-7.82607	-2.71847	-2.51186	-0.684394	6.04955	-7.75139	6.05	-7.75	3.27838	0.982792	0	1.81852	2.72777	0.373494	0
6.12736	-7.72705	-2.66796	-2.51251	-0.618302	6.20599	-7.74241	6.15	-7.65	2.57018	0.785398	0	1.81739	1.81739	0	1.92976
6.2545	-7.62308	-2.71312	-2.53969	-0.610895	6.2473	-7.56333	6.25	-7.55	2.57018	0.785398	0	1.81739	1.81739	0.210886	0
6.34264	-7.5226	-2.62354	-2.52515	-0.526256	6.39144	-7.48582	6.35	-7.45	2.56878	0.785401	0	1.8164	1.81641	0	2.9255
6.46435	-7.42251	-2.65716	-2.546	-0.517747	6.44526	-7.36223	6.45	-7.35	2.56875	0.785398	0	1.81638	1.81638	0.224212	0
6.58982	-7.33652	-2.66907	-2.57031	-0.510251	6.66209	-7.31025	6.6	-7.25	3.27932	0.588003	0	2.72856	1.81904	0	0.091659
6.73392	-7.2259	-2.75811	-2.58718	-0.497625	6.74856	-7.14204	6.75	-7.15	3.27932	0.588003	0	2.72856	1.81904	0.457957	0
6.81962	-7.12893	-2.61389	-2.56208	-0.407534	6.83447	-7.05268	6.85	-7.05	2.5748	0.785398	0	1.82066	1.82066	0	3.32571
6.95802	-7.02483	-2.68834	-2.57504	-0.396646	6.97717	-6.96144	6.95	-6.95	2.57479	0.785398	0	1.82065	1.82065	0.285363	0
7.08863	-6.95013	-2.74809	-2.60461	-0.414708	7.13677	-6.88363	7.1	-6.85	3.60526	0.588003	0	2.99976	1.99984	0	0.289848
7.23071	-6.84232	-2.85061	-2.61035	-0.397553	7.2552	-6.74652	7.25	-6.75	3.60526	0.588003	0	2.99976	1.99984	0.62479	0
7.26019	-6.73504	-2.50342	-2.52567	-0.218964	7.234	-6.59525	7.3	-6.65	2.23468	1.10715	0	0.999384	1.99876	0	14.9083
7.36654	-6.63374	-2.55375	-2.52135	-0.202953	7.33491	-6.53948	7.35	-6.55	2.23466	1.10715	0	0.999369	1.99874	0.556691	0
7.56861	-6.59346	-2.84955	-2.64181	-0.387976	7.67988	-6.69347	7.5	-6.55	2.72747	0	0	2.72747	0	0	18.145
7.68814	-6.53521	-2.79025	-2.66728	-0.393486	7.64389	-6.55777	7.65	-6.55	2.72745	0	0	2.72745	0	0.161385	0
7.76556	-6.46564	-2.49032	-2.63933	-0.302679	7.94309	-6.60222	7.75	-6.45	2.56854	0.785401	0	1.81623	1.81624	0	6.07559
7.88155	-6.38773	-2.49829	-2.64757	-0.294248	7.84566	-6.34021	7.85	-6.35	2.56854	0.785401	0	1.81623	1.81624	0.191301	0
8.03437	-6.32399	-2.66872	-2.69075	-0.34402	7.9171	-6.24084	8	-6.3	2.87396	0.321749	0	2.72648	0.908821	0	2.30923
8.16433	-6.25463	-2.67191	-2.70527	-0.339571	8.14601	-6.23101	8.15	-6.25	2.87393	0.321751	0	2.72645	0.908817	0.0483361	0
8.19768	-6.17889	-2.14596	-2.64067	-0.193565	8.37368	-6.18614	8.25	-6.1	3.27921	0.982794	0	1.81898	2.72847	0	16.0263
8.32695	-6.07353	-2.25622	-2.62577	-0.164422	8.35502	-5.95811	8.35	-5.95	3.27918	0.982791	0	1.81897	2.72844	0.91075	0
8.49704	-6.01119	-2.58697	-2.68146	-0.248977	8.43843	-5.87193	8.5	-5.9	2.87395	0.321753	0	2.72647	0.90883	0	7.38806
8.63521	-5.92443	-2.6373	-2.68172	-0.233955	8.64201	-5.86567	8.65	-5.85	2.87393	0.321751	0	2.72645	0.908817	0.221891	0
8.71782	-5.84434	-2.38754	-2.64629	-0.154218	8.76652	-5.75601	8.75	-5.75	2.57088	0.785395	0	1.81789	1.81788	0	3.94135
8.8478	-5.74401	-2.46221	-2.63266	-0.129773	8.85198	-5.65134	8.85	-5.65	2.57088	0.785395	0	1.81789	1.81788	0.542168	0
8.98591	-5.66842	-2.58561	-2.64899	-0.151045	8.91028	-5.47662	9	-5.55	3.28236	0.588003	0	2.73109	1.82073	0	1.16967
9.1272	-5.55909	-2.6695	-2.63258	-0.123827	9.13482	-5.45989	9.15	-5.45	3.28233	0.588006	0	2.73106	1.82072	0.632587	0
9.22296	-5.47028	-2.48819	-2.59783	-0.0564213	9.32693	-5.39468	9.25	-5.35	2.57098	0.785395	0	1.81796	1.81795	0	2.69248
9.34842	-5.35925	-2.55615	-2.57638	-0.0301299	9.33045	-5.26019	9.35	-5.25	2.57095	0.785395	0	1.81794	1.81793	0.620189	0
9.48379	-5.27657	-2.65609	-2.58683	-0.049035	9.4498	-5.12838	9.5	-5.15	3.27991	0.588003	0	2.72905	1.81937	0	0.71074
9.62573	-5.15033	-2.75558	-2.56169	-0.0187161	9.63754	-5.04328	9.65	-5.05	3.27988	0.588002	0	2.72903	1.81935	0.759601	0
9.66628	-5.04455	-2.36096	-2.47269	0.129537	9.83281	-5.00671	9.7	-4.95	2.23308	1.10715	0	0.998666	1.99733	0	12.9066
9.7652	-4.93477	-2.42475	-2.44506	0.15188	9.74856	-4.84745	9.75	-4.85	2.23306	1.10715	0	0.998656	1.99731	0.485762	0
9.86727	-4.84267	-2.4165	-2.42926	0.163804	9.96003	-4.81123	9.85	-4.75	2.5699	0.785395	0	1.8172	1.81719	0	0.166596
9.96686	-4.72983	-2.45503	-2.40455	0.179945	9.93394	-4.66432	9.95	-4.65	2.56987	0.785398	0	1.81717	1.81717	0.312744	0
10.07	-4.63356	-2.46968	-2.39262	0.182533	10.1357	-4.58625	10.05	-4.55	2.57447	0.785401	0	1.82042	1.82043	0	0.0669961
10.1706	-4.51165	-2.52015	-2.36595	0.199801	10.1444	-4.44253	10.15	-4.45	2.57446	0.785401	0	1.82041	1.82042	0.329011	0
10.3234	-4.42194	-2.76925	-2.41748	0.0969396	10.3185	-4.35401	10.3	-4.35	3.27711	0.588004	0	2.72672	1.81782	0	5.86047
10.4443	-4.2965	-2.82231	-2.40082	0.109123	10.4496	-4.24828	10.45	-4.25	3.27709	0.588003	0	2.7267	1.8178	0.158036	0
10.4574	-4.17015	-2.36249	-2.28005	0.295352	10.5826	-4.11494	10.5	-4.1	2.87375	1.24904	0	0.908764	2.72628	0	17.1952
10.5512	-4.03087	-2.44818	-2.24528	0.315338	10.5542	-3.95161	10.55	-3.95	2.87375	1.24904	0	0.908764	2.72628	0.421462	0
10.6361	-3.91537	-2.46717	-2.22288	0.321412	10.6618	-3.807	10.65	-3.8	3.27998	0.982795	0	1.8194	2.72911	0	0.119173
10.7349	-3.7535	-2.5931	-2.1842	0.344194	10.7602	-3.65417	10.75	-3.65	3.27995	0.982793	0	1.81939	2.72908	0.722784	0
10.8487	-3.64115	-2.71116	-2.20715	0.274944	10.8593	-3.57039	10.85	-3.55	2.57158	0.785395	0	1.81839	1.81838	0	2.232
10.9394	-3.50269	-2.75109	-2.18473	0.282655	10.9375	-3.46792	10.95	-3.45	2.57158	0.785398	0	1.81838	1.81838	0.0812701	0
10.9757	-3.36374	-2.58338	-2.10309	0.389623	11.0183	-3.30073	11	-3.3	2.87307	1.24904	0	0.908549	2.72563	0	4.70486
11.0552	-3.20679	-2.66406	-2.07032	0.401951	11.0672	-3.14607	11.05	-3.15	2.87308	1.24905	0	0.908549	2.72564	0.266253	0
11.1038	-3.06609	-2.62354	-2.01793	0.450501	11.1054	-3.01303	11.1	-3	2.87412	1.24904	0	0.90888	2.72663	0	0.913148
11.1647	-2.90587	-2.6871	-1.98128	0.462745	11.1428	-2.8481	11.15	-2.85	2.8741	1.24905	0	0.908863	2.72661	0.244691	0
11.213	-2.76204	-2.68406	-1.94262	0.482855	11.1758	-2.69942	11.2	-2.7	2.87762	1.24904	0	0.909988	2.72995	0	0.176074
11.2655	-2.59528	-2.74976	-1.90635	0.492807	11.2495	-2.5409	11.25	-2.55	2.87762	1.24904	0	0.909988	2.72995	0.211696	0
11.2149	-2.4132	-2.619	-1.72637	0.750027	11.4549	-2.46508	11.2	-2.4	2.87036	-1.24904	0	-0.907692	2.72306	0	25.2503
11.224	-2.26206	-2.63071	-1.6773	0.757437	11.1705	-2.24061	11.15	-2.25	2.87034	-1.24904	0	-0.907683	2.72304	0.179551	0
11.3256	-2.20472	-2.40047	-1.79276	0.492537	11.2202	-2.08177	11.25	-2.1	3.28447	0.982792	0	1.8219	2.73284	0	26.2618
11.3566	-2.0387	-2.49318	-1.76033	0.497063	11.3536	-1.97104	11.35	-1.95	3.28443	0.982792	0	1.82188	2.73281	0.315582	0
11.3484	-1.88991	-2.49183	-1.68916	0.566197	11.224	-1.77367	11.35	-1.8	2.71996	0	0	0	2.71996	0	2.05342
11.3664	-1.71366	-2.59209	-1.65396	0.56976	11.3661	-1.64386	11.35	-1.65	2.71993	0	0	0	2.71993	0.339909	0
11.3643	-1.56258	-2.61265	-1.60794	0.591854	11.2691	-1.47976	11.35	-1.5	2.73448	0	0	0	2.73448	0	0.315925
11.3644	-1.39306	-2.67735	-1.57093	0.595987	11.3391	-1.34511	11.35	-1.35	2.73446	0	0	0	2.73446	0.190341	0
11.25	-1.21883	-2.83283	-1.37914	0.865411	11.2507	-1.19626	11.25	-1.2	3.60498	-0.982791	0	-1.99969	2.99952	0	26.5044
11.2097	-1.06834	-2.86203	-1.32904	0.871628	11.1532	-1.04324	11.15	-1.05	3.60494	-0.982791	0	-1.99967	2.99949	0.209715	0
11.1436	-0.911245	-2.9636	-1.25302	0.923236	10.9697	-0.89157	11.1	-0.9	3.16252	-1.24905	0	-1.00006	3.00024	0	1.34311
11.0899	-0.762173	-2.9876	-1.20489	0.924529	11.0654	-0.742685	11.05	-0.75	3.1625	-1.24905	0	-1.00006	3.00021	0.0567523	0
10.9843	-0.589591	-3.16402	-1.107	1.00358	10.8913	-0.655608	10.95	-0.649999	2.57064	-0.785404	0	-1.81771	1.81773	0	3.02015
10.892	-0.474942	-3.07496	-1.0384	1.01936	10.8418	-0.549005	10.85	-0.549999	2.57065	-0.785401	0	-1.81772	1.81773	0.506863	0
10.8025	-0.340573	-3.05889	-0.979655	1.02369	10.827	-0.442912	10.75	-0.45	2.57162	-0.785393	0	-1.81842	1.8184	0	0.116897
10.6982	-0.254264	-2.94889	-0.90478	1.04634	10.6642	-0.353413	10.65	-0.35	2.5716	-0.785395	0	-1.8184	1.81839	0.722486	0
10.5253	-0.0989959	-3.45365	-0.792879	1.15684	10.5503	-0.248633	10.5	-0.25	3.60598	-0.588004	0	-3.00035	2.00024	0	12.3874
10.3923	-0.0419724	-3.33188	-0.706822	1.19088	10.3487	-0.171899	10.35	-0.15	3.60594	-0.588004	0	-3.00032	2.00022	1.21284	0
10.2949	0.028232	-3.07343	-0.657542	1.16471	10.2559	-0.115293	10.25	-0.0999996	2.23666	-0.46365	0	-2.00053	1.00027	0	2.24811
10.1657	0.0670621	-2.98465	-0.572839	1.19654	10.137	-0.0462889	10.15	-0.0499992	2.23666	-0.46365	0	-2.00053	1.00027	0.874701	0
10.0719	0.111754	-2.70752	-0.516091	1.18196	10.0717	0.0165033	10.05	9.49949e-07	2.23617	-0.463646	0	-2.00009	1.00004	0	2.39532
9.94922	0.139827	-2.65721	-0.436341	1.20634	9.92833	0.0556031	9.95	0.0500011	2.23614	-0.463648	0	-2.00006	1.00003	0.470472	0
9.80227	0.196753	-2.86013	-0.367629	1.22343	9.8478	0.0279858	9.8	0.0500011	3.00025	-0	0	-3.00025	0	0	1.95171
9.66579	0.185842	-2.79183	-0.269775	1.26663	9.65029	0.0372757	9.65	0.0500011	3.00024	-0	0	-3.00024	0	1.37843	0
9.51671	0.217337	-2.90199	-0.201577	1.27502	9.54682	0.0997641	9.5	0.100001	3.16043	-0.321748	0	-2.99825	0.999409	0	0.652045
9.36812	0.213669	-2.88666	-0.11686	1.29873	9.33515	0.138463	9.35	0.15	3.16043	-0.321748	0	-2.99825	0.999409	0.403222	0
9.27729	0.189734	-2.40242	-0.027419	1.31629	9.46113	0.134275	9.25	0.15	1.81915	-0	0	-1.81915	0	0	6.96489
9.14444	0.181374	-2.40103	0.0506078	1.32262	9.13787	0.161547	9.15	0.15	1.81913	-0	0	-1.81913	0	0.026243	0
8.98812	0.190345	-2.70074	0.0988933	1.30204	9.02723	0.196492	9	0.2	3.16151	-0.321752	0	-2.99927	0.99976	0	2.78867
8.84959	0.192999	-2.71199	0.148863	1.28452	8.82128	0.250523	8.85	0.25	3.16151	-0.321752	0	-2.99927	0.99976	0.240949	0
8.69486	0.18359	-2.87139	0.196956	1.26494	8.67607	0.247512	8.7	0.25	2.99873	-0	0	-2.99873	0	0	0.94604
8.55514	0.17658	-2.86713	0.240011	1.24237	8.54916	0.247046	8.55	0.25	2.99871	-0	0	-2.99871	0	0.302179	0
8.41428	0.143922	-2.79559	0.303298	1.23805	8.44086	0.253341	8.4	0.25	2.72872	-0	0	-2.72872	0	0	0.355835
8.26498	0.13892	-2.78179	0.334847	1.19747	8.2302	0.258614	8.25	0.25	2.72871	-0	0	-2.72871	0	0.941902	0
8.11218	0.109366	-2.9419	0.368904	1.16497	8.1066	0.204722	8.1	0.2	3.16132	0.321752	0	-2.99909	-0.9997	0	1.23312
7.97325	0.0732315	-2.93345	0.410532	1.14654	7.94777	0.127954	7.95	0.15	3.16133	0.321751	0	-2.9991	-0.9997	0.217188	0
7.81631	0.0370419	-3.09302	0.43432	1.1035	7.82213	0.149733	7.8	0.15	3.00101	-0	0	-3.00101	0	0	1.611
7.67367	0.019677	-3.05271	0.450159	1.06035	7.63383	0.15164	7.65	0.15	3.00099	-0	0	-3.00099	0	1.15548	0
7.53003	-0.0369438	-2.99678	0.496055	1.04817	7.49691	0.101076	7.5	0.100001	2.87449	0.321747	0	-2.72698	-0.908982	0	0.48908
7.38458	-0.0658349	-2.94248	0.514587	1.00538	7.35046	0.0656199	7.35	0.0500011	2.87445	0.321747	0	-2.72695	-0.908974	1.13909	0
7.27897	-0.127858	-2.76213	0.569829	1.01886	7.13188	-0.00451978	7.25	9.49949e-07	2.23643	0.463648	0	-2.00032	-1.00016	0	1.79619
7.1652	-0.163235	-2.70868	0.591717	0.987205	7.14965	-0.0559868	7.15	-0.0499992	2.2364	0.463648	0	-2.0003	-1.00015	0.722695	0
6.9891	-0.22548	-2.99818	0.594904	0.913957	6.77233	-0.150907	7	-0.15	3.27545	0.588004	0	-2.72534	-1.8169	0	5.14435
6.85776	-0.294548	-2.95684	0.62795	0.895033	6.85872	-0.227918	6.85	-0.25	3.27543	0.588003	0	-2.72532	-1.81688	0.277032	0
6.81271	-0.402678	-2.50879	0.742353	1.00546	6.70421	-0.347264	6.8	-0.349999	2.23726	1.10715	0	-1.00053	-2.00107	0	11.2504
6.72798	-0.47584	-2.47947	0.785218	0.997354	6.74687	-0.441006	6.75	-0.449999	2.23727	1.10715	0	-1.00054	-2.00107	0.0955303	0
6.62679	-0.553987	-2.57946	0.809546	0.957469	6.72084	-0.550555	6.65	-0.549999	2.82866	0.785401	0	-2.00016	-2.00017	0	1.24258
6.54249	-0.642493	-2.56434	0.85382	0.953521	6.54837	-0.624094	6.55	-0.65	2.82866	0.785401	0	-2.00016	-2.00017	0.0227781	0
6.4954	-0.768742	-2.40296	0.959849	1.04433	6.40088	-0.78131	6.5	-0.799999	3.16189	1.24904	0	-0.999884	-2.99963	0	4.40855
6.43008	-0.892367	-2.44972	1.02569	1.05907	6.44859	-0.960126	6.45	-0.949999	3.16189	1.24904	0	-0.999884	-2.99963	0.290429	0
6.38537	-1.02925	-2.43641	1.1198	1.12069	6.37766	-1.0844	6.4	-1.1	3.16223	1.24905	0	-0.999984	-2.99995	0	1.40025
6.33593	-1.16652	-2.49625	1.18895	1.1344	6.35596	-1.24356	6.35	-1.25	3.16219	1.24905	0	-0.999969	-2.99992	0.371813	0
6.33429	-1.34909	-2.55334	1.33698	1.27242	6.5527	-1.43518	6.35	-1.4	3.00132	0	0	0	-3.00132	0	6.49059
6.314	-1.4925	-2.59556	1.4103	1.28198	6.35503	-1.55184	6.35	-1.55	3.00129	0	0	0	-3.00129	0.289657	0
6.29488	-1.62843	-2.57788	1.47457	1.27142	6.33086	-1.6454	6.35	-1.65	1.81769	0	0	0	-1.81769	0	0.0642478
6.29633	-1.76254	-2.55161	1.5492	1.27706	6.34356	-1.7483	6.35	-1.75	1.81769	0	0	0	-1.81769	0.133993	0
6.31267	-1.93105	-2.70788	1.64605	1.32972	6.34522	-1.96081	6.35	-1.95	3.99976	0	0	0	-3.99976	0	1.46406
6.32767	-2.07895	-2.74353	1.71366	1.32933	6.34095	-2.12276	6.35	-2.15	3.99972	0	0	0	-3.99972	0.119849	0
6.32271	-2.16462	-2.47875	1.73715	1.25561	6.3068	-2.23646	6.35	-2.25	2	0	0	0	-2	0	3.84941
6.34468	-2.30157	-2.51884	1.79724	1.25065	6.34785	-2.35274	6.35	-2.35	1.99998	0	0	0	-1.99998	0.152092	0
6.35483	-2.40533	-2.37728	1.83648	1.21167	6.26272	-2.46894	6.35	-2.5	3	0	0	0	-3	0	1.53103
6.38039	-2.54872	-2.44953	1.88532	1.19549	6.36265	-2.64414	6.35	-2.65	3	0	0	0	-3	0.552166	0
6.42879	-2.70414	-2.65533	1.94944	1.20949	6.38105	-2.77438	6.4	-2.8	3.1624	-1.24905	0	1.00003	-3.00012	0	1.4291
6.47328	-2.85516	-2.72036	1.99617	1.19146	6.461	-2.95066	6.45	-2.95	3.16237	-1.24905	0	1.00003	-3.00009	0.541024	0
6.54141	-3.02386	-2.95433	2.0547	1.19862	6.50958	-3.15806	6.5	-3.15	4.12014	-1.32582	0	0.999284	-3.99712	0	1.85164
6.59447	-3.20312	-3.05265	2.08362	1.16024	6.55345	-3.36165	6.55	-3.35	4.12014	-1.32582	0	0.999284	-3.99712	1.58401	0
6.63429	-3.30915	-2.64102	2.11689	1.10563	6.64067	-3.46888	6.6	-3.45	2.03463	-1.10715	0	0.909922	-1.81983	0	6.85566
6.69268	-3.46405	-2.69377	2.15079	1.07454	6.63536	-3.55462	6.65	-3.55	2.03464	-1.10715	0	0.909917	-1.81984	0.696411	0
6.76431	-3.5946	-2.75817	2.19362	1.0632	6.70376	-3.69784	6.7	-3.7	3.16019	-1.24905	0	0.999335	-2.99802	0	0.372393
6.82276	-3.7424	-2.80727	2.21424	1.02622	6.75151	-3.84595	6.75	-3.85	3.16019	-1.24905	0	0.99934	-2.99802	0.954972	0
6.881	-3.85458	-2.60298	2.24857	0.996269	6.65288	-3.91672	6.8	-4	2.87308	-1.24905	0	0.908549	-2.72564	0	2.36983
6.94184	-4.01551	-2.66034	2.25898	0.946334	6.85764	-4.15466	6.85	-4.15	2.87305	-1.24905	0	0.908537	-2.72561	1.61532	0
6.98905	-4.10263	-2.26573	2.28937	0.91323	6.9447	-4.2991	6.9	-4.25	2.03456	-1.10715	0	0.90988	-1.81977	0	5.78749
7.04193	-4.23572	-2.29837	2.29969	0.869608	6.94846	-4.34203	6.95	-4.35	2.03454	-1.10715	0	0.909876	-1.81975	1.2158	0
7.1223	-4.35207	-2.43175	2.3278	0.854015	7.09552	-4.55441	7	-4.5	3.16253	-1.24905	0	1.00008	-3.00024	0	1.091
7.16537	-4.49459	-2.46677	2.31518	0.793832	7.03506	-4.6461	7.05	-4.65	3.16253	-1.24905	0	1.00008	-3.00024	2.39544	0
7.27944	-4.64304	-2.86641	2.34171	0.785104	7.25009	-4.88515	7.15	-4.8	3.60526	-0.982794	0	1.99984	-2.99976	0	5.76299
7.34901	-4.79356	-2.89918	2.33412	0.733419	7.26242	-4.9318	7.25	-4.95	3.60526	-0.982794	0	1.99984	-2.99976	1.61193	0
7.39941	-4.88001	-2.5169	2.3464	0.699653	7.33292	-5.08676	7.3	-5.05	2.2367	-1.10715	0	1.00028	-2.00057	0	6.12782
7.45232	-5.01968	-2.54468	2.33077	0.643985	7.3521	-5.15533	7.35	-5.15	2.23669	-1.10715	0	1.00028	-2.00056	1.73713	0
7.5266	-5.12468	-2.5277	2.34602	0.625007	7.40318	-5.28627	7.4	-5.3	3.1624	-1.24905	0	1.00003	-3.00012	0	0.632773
7.56973	-5.27709	-2.558	2.31337	0.55517	7.44098	-5.44336	7.45	-5.45	3.1624	-1.24905	0	1.00004	-3.00012	2.70154	0
7.65343	-5.39249	-2.66039	2.32685	0.541117	7.46878	-5.50726	7.55	-5.55	2.82788	-0.785398	0	1.99961	-1.99961	0	0.991064
7.72101	-5.53021	-2.68783	2.31472	0.498206	7.66561	-5.647	7.65	-5.65	2.82786	-0.785398	0	1.9996	-1.9996	1.02341	0
7.79374	-5.63548	-2.60366	2.32288	0.478571	7.70927	-5.8194	7.7	-5.8	3.16316	-1.24905	0	1.00027	-3.00084	0	0.840707
7.84471	-5.79242	-2.64243	2.28739	0.41387	7.75724	-5.96146	7.75	-5.95	3.16316	-1.24905	0	1.00028	-3.00084	2.23543	0
7.92761	-5.90589	-2.72499	2.2981	0.404484	7.71187	-5.94164	7.85	-6.05	2.82815	-0.785401	0	1.9998	-1.99981	0	0.837691
7.99635	-6.04456	-2.7505	2.28327	0.366443	7.95005	-6.14609	7.95	-6.15	2.82814	-0.785398	0	1.9998	-1.9998	0.771569	0
8.05327	-6.13429	-2.4785	2.2856	0.345077	8.03808	-6.28852	8	-6.25	2.23616	-1.10715	0	1.00004	-2.00008	0	3.06339
8.10813	-6.26434	-2.49924	2.26597	0.305412	8.04346	-6.35767	8.05	-6.35	2.23616	-1.10715	0	1.00004	-2.00008	0.805218	0
8.22056	-6.40291	-2.89577	2.2809	0.310092	8.1071	-6.48544	8.15	-6.5	3.60468	-0.982796	0	1.99951	-2.99928	0	5.68943
8.29377	-6.55165	-2.92627	2.2613	0.272276	8.25742	-6.66007	8.25	-6.65	3.60465	-0.982794	0	1.9995	-2.99925	0.808775	0
8.3459	-6.64253	-2.45573	2.25666	0.243994	8.38768	-6.7963	8.3	-6.75	2.03305	-1.10715	0	0.90921	-1.81841	0	7.87263
8.40173	-6.78414	-2.47597	2.23184	0.2032	8.33159	-6.8699	8.35	-6.85	2.03305	-1.10715	0	0.90921	-1.81841	0.783646	0
8.49574	-6.91069	-2.66137	2.23878	0.201775	8.58336	-7.15056	8.4	-7	3.16265	-1.24905	0	1.0001	-3.00036	0	1.63666
8.54327	-7.05668	-2.68344	2.20552	0.155773	8.45779	-7.15285	8.45	-7.15	3.16265	-1.24905	0	1.00011	-3.00036	1.04934	0
8.62139	-7.17289	-2.77613	2.21001	0.154197	8.37938	-7.10665	8.55	-7.25	2.82712	-0.785401	0	1.99907	-1.99908	0	1.07581
8.68763	-7.30285	-2.78664	2.19783	0.133034	8.647	-7.3454	8.65	-7.35	2.82713	-0.785398	0	1.99908	-1.99908	0.220032	0
8.77343	-7.42975	-2.86115	2.20049	0.129826	8.76035	-7.57239	8.7	-7.5	3.16411	-1.24905	0	1.00058	-3.00174	0	0.354085
8.82816	-7.58023	-2.88367	2.17133	0.0917395	8.76121	-7.66039	8.75	-7.65	3.16408	-1.24905	0	1.00057	-3.00171	0.698903	0
8.86991	-7.67396	-2.54964	2.15718	0.0650286	8.81118	-7.75569	8.8	-7.75	2.23571	-1.10715	0	0.999844	-1.99968	0	4.20062
8.91497	-7.80059	-2.55683	2.13496	0.0379307	8.84363	-7.83628	8.85	-7.85	2.23571	-1.10715	0	0.999844	-1.99968	0.395905	0
9.03221	-7.96247	-3.05821	2.15101	0.0620585	9.07758	-8.1058	8.95	-8	3.60585	-0.982791	0	2.00017	-3.00024	0	8.97444
9.09657	-8.11137	-3.07322	2.1321	0.0384892	9.05238	-8.15838	9.05	-8.15	3.6058	-0.982794	0	2.00014	-3.00021	0.267683	0
9.13559	-8.21021	-2.71026	2.11352	0.00815475	9.05557	-8.22632	9.1	-8.25	2.23362	-1.10715	0	0.998905	-1.99781	0	4.83687
9.19195	-8.33612	-2.71435	2.10119	-0.00547557	9.15492	-8.35136	9.15	-8.35	2.23359	-1.10715	0	0.998886	-1.99779	0.0999542	0
9.26077	-8.46263	-2.6453	2.096	-0.012358	9.30408	-8.57245	9.2	-8.5	2.87406	-1.24904	0	0.908863	-2.72657	0	0.350873
9.31063	-8.60845	-2.65808	2.07228	-0.0369021	9.2543	-8.64461	9.25	-8.65	2.87404	-1.24904	0	0.908855	-2.72655	0.288225	0
9.3662	-8.73048	-2.60679	2.06311	-0.0452659	9.15971	-8.67035	9.3	-8.8	2.876	-1.24904	0	0.909475	-2.72841	0	0.555763
9.40683	-8.8868	-2.63431	2.03073	-0.0770191	9.35164	-8.95148	9.35	-8.95	2.87598	-1.24904	0	0.909466	-2.72839	0.473408	0
9.4873	-9.03669	-2.88931	2.0345	-0.0629684	9.47941	-9.179	9.4	-9.1	3.16159	-1.24905	0	0.999765	-2.99935	0	2.17677
9.51999	-9.19275	-2.91027	2.00008	-0.0962195	9.44272	-9.24111	9.45	-9.25	3.16158	-1.24905	0	0.999774	-2.99934	0.53498	0
9.54599	-9.30673	-2.54706	1.9694	-0.134539	9.53008	-9.38561	9.5	-9.35	2.0325	-1.10715	0	0.908962	-1.81792	0	4.70424
9.59346	-9.43798	-2.54696	1.95726	-0.139534	9.5752	-9.43724	9.55	-9.45	2.03248	-1.10715	0	0.908954	-1.8179	0.0195934	0
